python3 featureextract.py 
{'slip': 0.1402298458754278, 'pose': (-1.700975914036463, 0.8500855614847264)}
{'slip': 0.13041901583732768, 'pose': (-1.6784912842541302, 0.8664716565200437)}
{'slip': 0.11045817101757686, 'pose': (-1.6583800912018953, 0.881210136654599)}
{'slip': 0.08939445770392246, 'pose': (-1.641532503411517, 0.8927499891897561)}
{'slip': 0.08048847535167554, 'pose': (-1.6271218432347074, 0.9022266731469746)}
{'slip': 0.07197608750206386, 'pose': (-1.6140791899335816, 0.9108369746730288)}
{'slip': 0.05540471817434992, 'pose': (-1.6030280420716243, 0.9175639513110164)}
{'slip': 0.04532109380836216, 'pose': (-1.5940432455884646, 0.9219954032039357)}
{'slip': 0.04452645769920638, 'pose': (-1.5855514757963491, 0.9253436007047561)}
{'slip': 0.03739915748047602, 'pose': (-1.5773363666744198, 0.9278017236567258)}
{'slip': 0.02545004103140234, 'pose': (-1.570825678770851, 0.9285171008330178)}
{'slip': 0.024056761732297243, 'pose': (-1.5654556399037258, 0.9277863756277821)}
{'slip': 0.02598951503570046, 'pose': (-1.559681288314687, 0.9263550199483372)}
{'slip': 0.018109363157625066, 'pose': (-1.5544735634229412, 0.9239710005214474)}
{'slip': 0.012149514691473339, 'pose': (-1.55106216246429, 0.9204513845741868)}
{'slip': 0.016548760198165733, 'pose': (-1.5479163506516795, 0.9162867734141273)}
{'slip': 0.017189282601602303, 'pose': (-1.544307051903118, 0.9116466147167777)}
{'slip': 0.009468719282589029, 'pose': (-1.5419730887555665, 0.9064516724400743)}
{'slip': 0.009491802652021783, 'pose': (-1.5410680765586637, 0.9008401599178979)}
{'slip': 0.015314126122488024, 'pose': (-1.5398411819226019, 0.8948086661494917)}
{'slip': 0.012437704256671352, 'pose': (-1.5387329712157325, 0.8884188735945916)}
{'slip': 0.006832943508998334, 'pose': (-1.5393376268311523, 0.8820932312427988)}
{'slip': 0.011147748364713793, 'pose': (-1.5406776348991922, 0.8756846397276074)}
{'slip': 0.014596204662883184, 'pose': (-1.5416819195138125, 0.8688185611418743)}
{'slip': 0.008696430982213002, 'pose': (-1.5436340485468432, 0.8620951988096872)}
{'slip': 0.0068800497181478164, 'pose': (-1.547140287494804, 0.8560199433053269)}
{'slip': 0.012994339461850177, 'pose': (-1.5507985164225824, 0.8497693697263217)}
{'slip': 0.012900303870622165, 'pose': (-1.5544798702881193, 0.8432329445581294)}
{'slip': 0.006853112048449565, 'pose': (-1.5593650892499116, 0.8376345373555081)}
{'slip': 0.009396922792630859, 'pose': (-1.5651143490665727, 0.8328029041248168)}
{'slip': 0.014825387461437103, 'pose': (-1.5707810267509872, 0.8275544431140278)}
{'slip': 0.010969021807341947, 'pose': (-1.5768374472805324, 0.8226393204895253)}
{'slip': 0.007241613695347643, 'pose': (-1.583752905287377, 0.8192541158763108)}
{'slip': 0.2853946828723761, 'pose': (-1.590935877279096, 0.8161853982526188)}
{'slip': 0.2687961563041686, 'pose': (-1.5967736083814705, 0.8118902984502309)}
{'slip': 0.25356464157025677, 'pose': (-1.6045034165916907, 0.8029116530950547)}
{'slip': 0.2415838162082251, 'pose': (-1.6108468933646116, 0.7924616713146796)}
{'slip': 0.2271839227491546, 'pose': (-1.6168492353328892, 0.7801222522985322)}
{'slip': 0.22333287039877964, 'pose': (-1.6225486482936393, 0.765508351672697)}
{'slip': 0.20663812511593507, 'pose': (-1.6279362510529498, 0.7490118650445146)}
{'slip': 0.20464961632358403, 'pose': (-1.633000600035421, 0.7310828444655402)}
{'slip': 0.19407480517235695, 'pose': (-1.6378243533242913, 0.71101355765761)}
{'slip': 0.187803049516645, 'pose': (-1.6423588659009742, 0.6898704770614947)}
{'slip': 0.18001250902088908, 'pose': (-1.6466318648859357, 0.6671493795635337)}
{'slip': 0.17796600902586018, 'pose': (-1.6506404397984797, 0.6430660281049372)}
{'slip': 0.16613985522685296, 'pose': (-1.6543775956652789, 0.6177801969997101)}
{'slip': 0.1682242272736481, 'pose': (-1.6572773808780967, 0.5958490778699561)}
{'slip': 0.15810516946417896, 'pose': (-1.6609963345635592, 0.5638026572943465)}
{'slip': 0.15451744680033896, 'pose': (-1.663880408525008, 0.5354213436390504)}
{'slip': 0.1491505463862831, 'pose': (-1.6664952479754145, 0.5058963408498093)}
{'slip': 0.1471415284781668, 'pose': (-1.668833128100439, 0.47547858817294264)}
{'slip': 0.1389403525062608, 'pose': (-1.6709115339654175, 0.44421934332523266)}
{'slip': 0.1399518721663853, 'pose': (-1.672693509766819, 0.41227342169420417)}
{'slip': 0.1324404709246013, 'pose': (-1.6742580565504144, 0.3792347563035245)}
{'slip': 0.13077541307230364, 'pose': (-1.6755238825520393, 0.3459741777493406)}
{'slip': 0.12800618141428677, 'pose': (-1.6765936903319187, 0.31150993692480583)}
{'slip': 0.12316104190697094, 'pose': (-1.67738500756426, 0.27685390051151515)}
{'slip': 0.12240311586590946, 'pose': (-1.6779999145959297, 0.2413095359380117)}
{'slip': 0.1180781352439279, 'pose': (-1.6783457381251272, 0.20536227731235326)}
{'slip': 0.116772466847504, 'pose': (-1.6785235092070467, 0.1748527891030732)}
{'slip': 0.11341149218891777, 'pose': (-1.6784732726837115, 0.1318241772468103)}
{'slip': 0.11202915083768655, 'pose': (-1.6782587068848258, 0.0942801430649482)}
{'slip': 0.10828711104126498, 'pose': (-1.6778364467306002, 0.0564061809726107)}
{'slip': 0.10854719484896888, 'pose': (-1.6772402768106207, 0.01805565839044893)}
{'slip': 0.10416043893098903, 'pose': (-1.676483598386461, -0.02070512583483279)}
{'slip': 0.10461556076137374, 'pose': (-1.6755358888176424, -0.05967220000782713)}
{'slip': 0.10192235306209654, 'pose': (-1.6744498653277273, -0.09923664085540496)}
{'slip': 0.10007918006354971, 'pose': (-1.6731850000811044, -0.13878735845120102)}
{'slip': 0.10036731826104947, 'pose': (-1.6717744999651758, -0.17893955286892482)}
{'slip': 0.0962792995578472, 'pose': (-1.670207706436754, -0.21914534023360194)}
{'slip': 0.09808110280569529, 'pose': (-1.6684846229000552, -0.2596739807278643)}
{'slip': 0.09453340967676879, 'pose': (-1.6666058603126024, -0.30052284134272905)}
{'slip': 0.09479809936122113, 'pose': (-1.6645806819222366, -0.3413721190785063)}
{'slip': 0.0940648562116973, 'pose': (-1.6623789180429598, -0.3826798651391858)}
{'slip': 0.09178863461323206, 'pose': (-1.6600327928984642, -0.4239444501630143)}
{'slip': 0.09275150549066988, 'pose': (-1.6575100920181582, -0.46549787031113354)}
{'slip': 0.09065290482418534, 'pose': (-1.654822518162645, -0.5072061570154923)}
{'slip': 0.09033018204194099, 'pose': (-1.651971170531121, -0.5489567017733379)}
{'slip': 0.0906678128047183, 'pose': (-1.648969276343343, -0.5909300899630903)}
{'slip': 0.08854617110520652, 'pose': (-1.6457690227266846, -0.6329942707192615)}
{'slip': 0.08985840928052721, 'pose': (-1.643044065715606, -0.6681093927864001)}
{'slip': 0.08907031305671481, 'pose': (-1.6389598928062805, -0.7174126010115311)}
{'slip': 0.08661256965289552, 'pose': (-1.6353706287064398, -0.7596087328748303)}
{'slip': 0.08959052272413223, 'pose': (-1.6316013122244997, -0.802019271642743)}
{'slip': 0.08588194238300995, 'pose': (-1.6276615003649602, -0.8445310265646704)}
{'slip': 0.08759518948631842, 'pose': (-1.623679319757084, -0.8868763711899194)}
{'slip': 0.0875825859559066, 'pose': (-1.6194439922258879, -0.9295751841327344)}
{'slip': 0.08556283607535273, 'pose': (-1.6151777025084855, -0.972058490682427)}
{'slip': 0.08722390320502779, 'pose': (-1.6107389713650522, -1.014677420289606)}
{'slip': 0.08669026392925683, 'pose': (-1.6061805645251197, -1.0573746122540049)}
{'slip': 0.1039221347768105, 'pose': (-1.6015490634533165, -1.099751240276986)}
{'slip': 0.08057145657437859, 'pose': (-1.5952815533496585, -1.1390985444696209)}
{'slip': 0.06121303565392905, 'pose': (-1.5860006310211248, -1.1839033800536156)}
{'slip': 0.022748405040464603, 'pose': (-1.5740994159369524, -1.2327697059490836)}
{'slip': 0.00010259052650080092, 'pose': (-1.561360071745914, -1.2900645170582141)}
{'slip': 0.0013962918771211474, 'pose': (-1.5511623265576195, -1.3493827420867843)}
{'slip': 0.00017271191652923346, 'pose': (-1.5432543607618552, -1.4089683576322012)}
{'slip': 0.00037305969766338043, 'pose': (-1.537096429070815, -1.4686695567199273)}
{'slip': 0.00017145875597968097, 'pose': (-1.532189977463754, -1.5285082726184362)}
{'slip': 0.00018849215258842644, 'pose': (-1.5282889110651139, -1.5882921276263775)}
{'slip': 0.0004274289076476312, 'pose': (-1.5250843810311259, -1.6482435251933307)}
{'slip': 0.0005147629700630874, 'pose': (-1.5224501783502487, -1.7080874684663392)}
{'slip': 0.0017074724922903073, 'pose': (-1.5202403413139325, -1.7679757617613239)}
{'slip': 0.0005149946324943255, 'pose': (-1.5183298842503834, -1.8279474393913044)}
{'slip': 0.0003922807615726054, 'pose': (-1.5166922913148486, -1.887787782332016)}
{'slip': 0.00011635869004628097, 'pose': (-1.5152160216614594, -1.9478317258399205)}
{'slip': 0.000370318592467056, 'pose': (-1.5139036925599458, -2.0076647421150433)}
{'slip': 0.0018786832291873834, 'pose': (-1.512697657369824, -2.067675067947006)}
{'slip': 0.0006585167100501277, 'pose': (-1.5115681828913639, -2.1275847952404106)}
{'slip': 0.0007911814698626785, 'pose': (-1.5105267620351015, -2.187481382431478)}
{'slip': 0.0005249371014754978, 'pose': (-1.509514625283342, -2.2475170476565833)}
{'slip': 0.00011620306093618193, 'pose': (-1.5085724561812115, -2.307354362791255)}
{'slip': 0.0004972999116479859, 'pose': (-1.5076499644776988, -2.367421878086153)}
{'slip': 0.0005517408192913797, 'pose': (-1.5067635822054966, -2.4272718001270173)}
{'slip': 0.0021278036223856267, 'pose': (-1.5059125150321158, -2.487244391125583)}
{'slip': 0.0007114470936582795, 'pose': (-1.5050647539512887, -2.5472132331925517)}
{'slip': 0.0011303450666678705, 'pose': (-1.5043981698050417, -2.5972185561552537)}
{'slip': 0.00031407533703459167, 'pose': (-1.5034625602893743, -2.6671550054179387)}
{'slip': 0.30013739791206795, 'pose': (-1.502702719372189, -2.7269864127052825)}
{'slip': 0.18488800865501925, 'pose': (-1.5018128839750366, -2.7736388248317585)}
{'slip': 0.11467939185162648, 'pose': (-1.5001514910863898, -2.8044786432077204)}
{'slip': 0.007679355765370362, 'pose': (-1.4999204099653014, -2.8159671021850055)}
{'slip': 0.009359774528382913, 'pose': (-1.5002030105971662, -2.8175961514350125)}
{'slip': 0.008910222750563643, 'pose': (-1.5009656100523892, -2.819553816356974)}
{'slip': 0.0076855874388064615, 'pose': (-1.5016941808344575, -2.8207022930251617)}
{'slip': 0.008011050903816194, 'pose': (-1.502774857998717, -2.8218347071511793)}
{'slip': 0.011867618942138006, 'pose': (-1.5042818656058603, -2.8228648088589434)}
{'slip': 0.29429183241814105, 'pose': (-1.506007239890953, -2.8236269949306663)}
{'slip': 0.20483992220236313, 'pose': (-1.515532517274527, -2.825600467173975)}
{'slip': 0.09653678336143828, 'pose': (-1.546671598557457, -2.8270491690252513)}
{'slip': 0.04302430182232969, 'pose': (-1.5922795732529347, -2.8252107916397184)}
{'slip': 0.002984203680985398, 'pose': (-1.6500979918096663, -2.8235748525665154)}
{'slip': 0.0015528894321054643, 'pose': (-1.7094736869828753, -2.825583565272107)}
{'slip': 0.001002105914195972, 'pose': (-1.7689494069901026, -2.830623919713593)}
{'slip': 0.0008973569503955559, 'pose': (-1.828195406027184, -2.8379731767543284)}
{'slip': 0.0022063714683466795, 'pose': (-1.8872265242612671, -2.8471716068663913)}
{'slip': 0.000720124593631799, 'pose': (-1.9460785222122967, -2.8578933468975243)}
{'slip': 0.0006209161339584268, 'pose': (-2.0047318406349657, -2.8697494002155026)}
{'slip': 0.00016881054403156126, 'pose': (-2.063237786546542, -2.882590474207157)}
{'slip': 0.0008218851980841824, 'pose': (-2.121577249160133, -2.8961636132188713)}
{'slip': 0.0003335688378425794, 'pose': (-2.1798180475463074, -2.9103969351687784)}
{'slip': 0.2992855832938347, 'pose': (-2.2378277226844947, -2.925139174335905)}
{'slip': 0.13300298865110077, 'pose': (-2.2796450768325145, -2.9365541022532216)}
{'slip': 0.025386325381834624, 'pose': (-2.2952036711150146, -2.9414245646666277)}
{'slip': 0.009764404933276873, 'pose': (-2.294640923228322, -2.941045580186694)}
{'slip': 0.006385827579162983, 'pose': (-2.2933326867714485, -2.9400517443342298)}
{'slip': 0.007659885819900506, 'pose': (-2.292367779447461, -2.93892198172005)}
{'slip': 0.009892714522866995, 'pose': (-2.291556810152725, -2.937462572618517)}
{'slip': 0.0086048445010314, 'pose': (-2.290943043012448, -2.935599022022582)}
{'slip': 0.007362951951895525, 'pose': (-2.290795815886484, -2.934365612972806)}
{'slip': 0.008219515088369177, 'pose': (-2.2909281241859687, -2.932848668395227)}
{'slip': 0.010337831290125925, 'pose': (-2.291519483944356, -2.930829531868708)}
{'slip': 0.3074429617139512, 'pose': (-2.29234613592829, -2.929189198794424)}
{'slip': 0.20775649551981867, 'pose': (-2.2868408769825614, -2.935079550869264)}
{'slip': 0.1321133099059397, 'pose': (-2.2655443415199943, -2.951127013341711)}
{'slip': 0.06455066610282756, 'pose': (-2.2333832192376986, -2.9712549197405225)}
{'slip': 0.008181578424691138, 'pose': (-2.1898650424371326, -2.999443755707024)}
{'slip': 0.002668201858778141, 'pose': (-2.142264035598249, -3.0369523890809247)}
{'slip': 0.001113060189456172, 'pose': (-2.098235064273371, -3.078342783688398)}
{'slip': 0.002074372871622099, 'pose': (-2.057242162986192, -3.1224679945110507)}
{'slip': 0.0010732769558834954, 'pose': (-2.0184433669893243, -3.168578179183653)}
{'slip': 0.0016711938774605084, 'pose': (-1.9816309742808906, -3.21610444990297)}
{'slip': 0.0004125426049193526, 'pose': (-1.9462993395848374, -3.2645774978200612)}
{'slip': 3.2331111013916836e-05, 'pose': (-1.9120602072012571, -3.3139592853683495)}
{'slip': 1.5665743626269713e-05, 'pose': (-1.8788013405620394, -3.3637491151729697)}
{'slip': 0.0002790444204354703, 'pose': (-1.8461967752522792, -3.414118401763452)}
{'slip': 0.0003691879501004358, 'pose': (-1.8141835252500111, -3.464746311499102)}
{'slip': 0.0008233431949579706, 'pose': (-1.7826088057227076, -3.5156901572576396)}
{'slip': 0.00013913592786618523, 'pose': (-1.7513967049244887, -3.5668591749067655)}
{'slip': 0.0006212914235039779, 'pose': (-1.7205053637689534, -3.618139152468331)}
{'slip': 0.0007849613797786814, 'pose': (-1.689847951968032, -3.6696410348029684)}
{'slip': 3.47097132981089e-05, 'pose': (-1.6593862987312034, -3.7212232242880696)}
{'slip': 0.25796740057325707, 'pose': (-1.6298534630942247, -3.7717304777949625)}
{'slip': 0.1782969863279985, 'pose': (-1.6088667880686032, -3.8077616588579573)}
{'slip': 0.10499195859392993, 'pose': (-1.5934449339258836, -3.8322492773363237)}
{'slip': 0.0005884518743597062, 'pose': (-1.5871181452933127, -3.8412935742877057)}
{'slip': 0.008809307972574242, 'pose': (-1.588279724782962, -3.840182254888981)}
{'slip': 0.00655219299764381, 'pose': (-1.5895975807635065, -3.8391113496271743)}
{'slip': 0.008195784397201372, 'pose': (-1.591074113525902, -3.838525777938424)}
{'slip': 0.008439120239531105, 'pose': (-1.5927048025906758, -3.8382419454472094)}
{'slip': 0.00964704768012432, 'pose': (-1.5944759332615375, -3.8382694714574384)}
{'slip': 0.26965614295346063, 'pose': (-1.5942955386521749, -3.837984732382431)}
{'slip': 0.1495835512710144, 'pose': (-1.5776096533500301, -3.829645873280603)}
{'slip': 0.1051540765818732, 'pose': (-1.549677283080317, -3.811163623985242)}
{'slip': 0.04369352181566005, 'pose': (-1.5114679631195072, -3.7836371787198435)}
{'slip': 0.0033199420917753852, 'pose': (-1.463121361036887, -3.752732224045397)}
{'slip': 0.0030700774675537224, 'pose': (-1.4094893447866645, -3.7247748598003296)}
{'slip': 0.00026059746768480885, 'pose': (-1.3543070571186666, -3.7003791493834712)}
{'slip': 0.0018357035478761552, 'pose': (-1.2980501773665412, -3.678855210971065)}
{'slip': 8.629507758822763e-05, 'pose': (-1.2412859306350243, -3.6593822258468407)}
{'slip': 0.0011564442657091, 'pose': (-1.1839581185294006, -3.6414078431013293)}
{'slip': 0.00028073454120908226, 'pose': (-1.1264471486637135, -3.6245355569697044)}
{'slip': 0.00010320689402770755, 'pose': (-1.0686523135733283, -3.608489612248856)}
{'slip': 0.0002316628600891879, 'pose': (-1.0203139694169088, -3.5955486721886776)}
{'slip': 0.0005180239350480731, 'pose': (-0.9527244345723843, -3.5780401221925464)}
{'slip': 0.001508021841662044, 'pose': (-0.8946031897316344, -3.563378995468882)}
{'slip': 0.00026816411798374906, 'pose': (-0.8364611254155192, -3.5489487608088632)}
{'slip': 0.00019427692414691888, 'pose': (-0.7782567844820852, -3.534728178288893)}
{'slip': 0.00012321312196494905, 'pose': (-0.7296091805561778, -3.5229227729062362)}
{'slip': 1.5122230973163564e-05, 'pose': (-0.6617293434532782, -3.506612274924346)}
{'slip': 0.00028448078212800487, 'pose': (-0.603406085689392, -3.4926732774091747)}
{'slip': 0.0005446664982845517, 'pose': (-0.5451330283553971, -3.478800549860302)}
{'slip': 0.0013477922113295793, 'pose': (-0.4868352305208093, -3.464987055015139)}
{'slip': 0.00012296228677777243, 'pose': (-0.4285033504813922, -3.451166913219865)}
{'slip': 4.44543455340729e-05, 'pose': (-0.37019541223339125, -3.437411805696206)}
{'slip': 5.7225231612889615e-05, 'pose': (-0.3118286317195444, -3.423634401412084)}
{'slip': 3.183630136233129e-05, 'pose': (-0.25351673111912376, -3.4099019331104943)}
{'slip': 0.0010500189552078432, 'pose': (-0.19515440906025822, -3.3961685358923135)}
{'slip': 0.0005226949793942781, 'pose': (-0.13684414057078484, -3.382440374094776)}
{'slip': 0.0004885040462486723, 'pose': (-0.07852720165828897, -3.36874643758539)}
{'slip': 2.69332639158959e-05, 'pose': (-0.020156134289473708, -3.3550125027289286)}
{'slip': 3.312328466797965e-05, 'pose': (0.03816510383780301, -3.341326924505277)}
{'slip': 6.820821350755901e-05, 'pose': (0.09654906063986884, -3.3276106726281864)}
{'slip': 0.00016624352169136714, 'pose': (0.15486832988230773, -3.3139201128719584)}
{'slip': 0.001742919429215839, 'pose': (0.2132157588680672, -3.3002380051802227)}
{'slip': 0.0015664545307559896, 'pose': (0.2706073040040642, -3.2869826434075113)}
{'slip': 0.01558062557017692, 'pose': (0.3264158734714945, -3.273767720447257)}
{'slip': 0.0008740602567011702, 'pose': (0.3840472110909632, -3.259486589515704)}
{'slip': 0.000592925303583125, 'pose': (0.44188010783287984, -3.2453692102618246)}
{'slip': 0.0022012058486292063, 'pose': (0.5000720530224398, -3.23126298032178)}
{'slip': 0.0002770239953251985, 'pose': (0.5579910255015902, -3.217277610252054)}
{'slip': 0.004169686814319895, 'pose': (0.6160480934491542, -3.203369201563775)}
{'slip': 0.00023090749414422795, 'pose': (0.6645477836075867, -3.1917468532148168)}
{'slip': 0.0015011846732798095, 'pose': (0.7320957987735375, -3.1756764792472296)}
{'slip': 0.0011571586164126901, 'pose': (0.7903794503325269, -3.1618410128436834)}
{'slip': 0.00032440052213833503, 'pose': (0.8483210680277888, -3.1481242118299755)}
{'slip': 0.0035266941236834493, 'pose': (0.9065479963327577, -3.1344199546867095)}
{'slip': 0.00017336244853649596, 'pose': (0.9646163089201734, -3.120741685776727)}
{'slip': 0.0033036506251207798, 'pose': (1.0226627264600727, -3.107178288031405)}
{'slip': 0.0004558258818090355, 'pose': (1.0809567485188782, -3.0935528255444336)}
{'slip': 0.0005206607199857438, 'pose': (1.138945976551957, -3.0800835346370046)}
{'slip': 0.002104409664080098, 'pose': (1.1973079789404966, -3.0665975783454424)}
{'slip': 0.21728493040913321, 'pose': (1.251179529061588, -3.0541444739449175)}
{'slip': 0.1284449795732046, 'pose': (1.2837257783107314, -3.0460890493047437)}
{'slip': 0.028506940047008975, 'pose': (1.2990321609110622, -3.042591169595827)}
{'slip': 0.16741333185029159, 'pose': (1.3113833128416312, -3.0422197926968195)}
{'slip': 0.0943963170847871, 'pose': (1.348283766192153, -3.044972940295332)}
{'slip': 0.011069701487092132, 'pose': (1.3976162459486658, -3.0521585886103746)}
{'slip': 0.003703625627604068, 'pose': (1.455728520530902, -3.0592443086165253)}
{'slip': 0.00349233653426001, 'pose': (1.5148170449113363, -3.06357543320638)}
{'slip': 0.0018802267147504104, 'pose': (1.574468248532244, -3.065709429930411)}
{'slip': 0.0007660135147845026, 'pose': (1.6339711059079005, -3.0661356933523036)}
{'slip': 0.003046439721762606, 'pose': (1.6937532120282366, -3.0652286435279468)}
{'slip': 0.00020902198022665353, 'pose': (1.7533859318267104, -3.063311592005415)}
{'slip': 0.0020402279258370792, 'pose': (1.8129928821725128, -3.060805601827353)}
{'slip': 0.000593187837102882, 'pose': (1.8727913110590624, -3.057391337105025)}
{'slip': 0.0005579898534737171, 'pose': (1.9322597842904863, -3.0537144766226656)}
{'slip': 0.0008553364758958626, 'pose': (1.9821543786196272, -3.0498341318345146)}
{'slip': 0.000218100515913644, 'pose': (2.0514176510430775, -3.044236994753456)}
{'slip': 0.002498196283774845, 'pose': (2.1012046947376293, -3.0398137621524675)}
{'slip': 0.0001691888420520815, 'pose': (2.170471766061968, -3.0333318125507955)}
{'slip': 0.2981201599368818, 'pose': (2.2298441882014006, -3.0277016820199623)}
{'slip': 0.12735837089510826, 'pose': (2.270822064919667, -3.0234379134698615)}
{'slip': 0.02191425959119903, 'pose': (2.2853080859327046, -3.022359658261336)}
{'slip': 0.007779605663431281, 'pose': (2.287262652170779, -3.0226788671216895)}
{'slip': 0.008393853494050032, 'pose': (2.2892775191237793, -3.0234883259709355)}
{'slip': 0.006789346742086134, 'pose': (2.290561083092453, -3.0242331496563932)}
{'slip': 0.002478039843860151, 'pose': (2.2912406391705407, -3.0249905964926973)}
{'slip': 0.011732731376194544, 'pose': (2.291545341372106, -3.026332479632942)}
{'slip': 0.008132659989309877, 'pose': (2.2924197298596303, -3.0280980990859736)}
{'slip': 0.004723314424044121, 'pose': (2.2927982110791225, -3.029342942862411)}
{'slip': 0.00038731817139472474, 'pose': (2.292637182282667, -3.029569882442329)}
{'slip': 0.008413274250527073, 'pose': (2.2922311139267992, -3.0307132978909146)}
{'slip': 0.006980473759663085, 'pose': (2.2917780596387205, -3.03218023885668)}
{'slip': 0.0030994180640471942, 'pose': (2.2911914665447664, -3.0331347128394577)}
{'slip': 0.20092581651519995, 'pose': (2.286603536669046, -3.0384366824025424)}
{'slip': 0.10410922407326523, 'pose': (2.2636285792460384, -3.0625009877823026)}
{'slip': 0.021708808566972992, 'pose': (2.228983353383278, -3.093197153696287)}
{'slip': 0.006036995624338737, 'pose': (2.1855104530840026, -3.1313445511299904)}
{'slip': 0.0029484973172440587, 'pose': (2.1432192220524087, -3.172330375932014)}
{'slip': 0.004053572374087655, 'pose': (2.102218521207659, -3.2154993430937746)}
{'slip': 0.0014348070182392814, 'pose': (2.06268375819064, -3.259667087253613)}
{'slip': 0.004346728582387549, 'pose': (2.023935281840755, -3.3050238878898726)}
{'slip': 0.0003395226416883501, 'pose': (1.9860562284178787, -3.3509916970240416)}
{'slip': 0.0034880246993883035, 'pose': (1.948761947814821, -3.3974565443828375)}
{'slip': 0.0005237640534846988, 'pose': (1.9118795040513055, -3.44449992961693)}
{'slip': 0.0015838802155071496, 'pose': (1.875531369020124, -3.4915841052915813)}
{'slip': 0.00179819051793223, 'pose': (1.8392600709123947, -3.5392148508232153)}
{'slip': 0.0004262406808800412, 'pose': (1.8034459697171759, -3.5867434756847567)}
{'slip': 0.003953663037175037, 'pose': (1.7676605906444989, -3.6345984011380836)}
{'slip': 0.0002749788674578646, 'pose': (1.7320981566311138, -3.682496491340526)}
{'slip': 0.0029953070008708615, 'pose': (1.6967067089813215, -3.7304121219375204)}
{'slip': 0.2993415706058182, 'pose': (1.6612385606152797, -3.7786136383920033)}
{'slip': 0.241199422311067, 'pose': (1.628928451734997, -3.822558815136725)}
{'slip': 0.16909010078692005, 'pose': (1.6056405521178843, -3.855656035001527)}
{'slip': 0.06610094206476569, 'pose': (1.5925053444818114, -3.8756493375350516)}
{'slip': 0.010352829461155552, 'pose': (1.589167126511385, -3.8796849818995867)}
{'slip': 0.01298527622839398, 'pose': (1.587343235828807, -3.8806703513723573)}
{'slip': 0.00822691458601793, 'pose': (1.5854492977212145, -3.8815939345110224)}
{'slip': 0.0043926326064363365, 'pose': (1.5842349295718652, -3.881945297417836)}
{'slip': 0.0009265231394411733, 'pose': (1.5840762622918072, -3.881784282408305)}
{'slip': 0.008586167842651083, 'pose': (1.5828777974322805, -3.881404650458006)}
{'slip': 0.006939131476876604, 'pose': (1.5814004160260726, -3.880922988628541)}
{'slip': 0.0025420439097514347, 'pose': (1.5804973743477533, -3.880347511773875)}
{'slip': 0.008943519482943148, 'pose': (1.5803093804497697, -3.879527956949023)}
{'slip': 0.24491412407843988, 'pose': (1.5781439650642608, -3.8765452171831623)}
{'slip': 0.17394534583284127, 'pose': (1.5691391008575242, -3.8601015427259093)}
{'slip': 0.1135642371042441, 'pose': (1.5590545457423148, -3.8284214400934085)}
{'slip': 0.039164422774964236, 'pose': (1.5481788752961434, -3.7852186262268983)}
{'slip': 0.003925351627832752, 'pose': (1.5317505045108364, -3.7317733750987463)}
{'slip': 0.0046201292407414, 'pose': (1.5095746332108908, -3.676668357820699)}
{'slip': 0.0021423787797312244, 'pose': (1.4840870855883366, -3.6237099246367306)}
{'slip': 0.00413103544900445, 'pose': (1.455495856508308, -3.571386155279058)}
{'slip': 0.0016404453570802446, 'pose': (1.425307973394333, -3.5204032420453153)}
{'slip': 0.004552624642311154, 'pose': (1.393707072728254, -3.4698512421891152)}
{'slip': 0.0008657790399105303, 'pose': (1.361286231214472, -3.419976751090876)}
{'slip': 0.003529070727356809, 'pose': (1.3282242477790571, -3.3704310196782754)}
{'slip': 0.0005855944594585494, 'pose': (1.2945922646690677, -3.321099525319006)}
{'slip': 0.002142703318676553, 'pose': (1.2607863396364922, -3.272138451911689)}
{'slip': 0.0007816704647000683, 'pose': (1.2322018830633716, -3.231205226632762)}
{'slip': 0.0013814637034123556, 'pose': (1.1923307554524454, -3.1744846207628625)}
{'slip': 0.0036204901944295598, 'pose': (1.1578360230426512, -3.1257043764424775)}
{'slip': 0.0004552984488992995, 'pose': (1.1233310008126265, -3.0771318046364446)}
{'slip': 0.002841653191154536, 'pose': (1.0887780456961087, -3.0285730246956506)}
{'slip': 0.0007016338939514477, 'pose': (1.0540645389684153, -2.9799494078244604)}
{'slip': 0.002084975590650684, 'pose': (1.019477777040464, -2.931527559118204)}
{'slip': 0.002255140523685195, 'pose': (0.98469383733011, -2.88289464366562)}
{'slip': 0.0008818449041289034, 'pose': (0.9500638827943653, -2.8345185499833176)}
{'slip': 0.003697900346713301, 'pose': (0.9153250263435548, -2.7859696379167334)}
{'slip': 0.00047245295488829164, 'pose': (0.8805880136964307, -2.73748766186207)}
{'slip': 0.002232972653953058, 'pose': (0.8459210855702536, -2.689053016563667)}
{'slip': 0.0010802093377237365, 'pose': (0.8111148505140453, -2.6404681291863916)}
{'slip': 0.0018553879165507658, 'pose': (0.7764795501110878, -2.5921014067059946)}
{'slip': 0.0031321568058589877, 'pose': (0.7416948378653045, -2.543502797066304)}
{'slip': 0.0005964838030734221, 'pose': (0.7070322864022754, -2.4951027717677605)}
{'slip': 0.0031764503047394532, 'pose': (0.6723417039134654, -2.44659522078577)}
{'slip': 0.0005951852384767364, 'pose': (0.6375930090522723, -2.398052197262494)}
{'slip': 0.002124246667247587, 'pose': (0.6029673543120825, -2.349624297144219)}
{'slip': 0.0017504779756307154, 'pose': (0.5682049738477584, -2.3010052732986828)}
